threshold,precision,recall,f1
6.907399074407294e-05,0.03964059196617336,1.0,0.07625826123829149
6.908572686370462e-05,0.03964583058015066,1.0,0.07626795467432063
6.908664363436401e-05,0.03965107057890563,1.0,0.0762776505749915
6.908829527674243e-05,0.03965631196298744,1.0,0.07628734894124427
6.916383426869288e-05,0.03966155473294553,1.0,0.07629704977401947
6.91839522914961e-05,0.039666798889329634,1.0,0.07630675307425817
6.919596489751711e-05,0.03967204443268976,1.0,0.07631645884290192
6.920415034983307e-05,0.03967729136357625,1.0,0.07632616708089274
6.92314060870558e-05,0.03968253968253968,1.0,0.07633587778917311
6.924177432665601e-05,0.03968778939013097,1.0,0.07634559096868604
6.928965740371495e-05,0.039693040486901296,1.0,0.07635530662037497
6.931113603059202e-05,0.03969829297340215,1.0,0.07636502474518385
6.93213805789128e-05,0.03970354685018528,1.0,0.07637474534405708
6.933903932804242e-05,0.03970880211780278,1.0,0.07638446841793958
6.936363934073597e-05,0.03971405877680699,1.0,0.0763941939677767
6.937144644325599e-05,0.03971931682775056,1.0,0.07640392199451435
6.938420847291127e-05,0.03972457627118644,1.0,0.07641365249909883
6.940373714314774e-05,0.03972983710766786,1.0,0.07642338548247701
6.941214087419212e-05,0.039735099337748346,1.0,0.07643312094559616
6.947915971977636e-05,0.03974036296198172,1.0,0.07644285888940411
6.951858813408762e-05,0.0397456279809221,1.0,0.0764525993148491
6.951991963433102e-05,0.03975089439512389,1.0,0.0764623422228799
6.953012780286372e-05,0.0397561622051418,1.0,0.07647208761444577
6.955426215426996e-05,0.039761431411530816,1.0,0.07648183549049643
6.956102879485115e-05,0.039766702014846236,1.0,0.07649158585198208
6.957502773730084e-05,0.03977197401564364,1.0,0.07650133869985341
6.959493475733325e-05,0.03977724741447892,1.0,0.07651109403506164
6.96297938702628e-05,0.039782522211908235,1.0,0.07652085185855838
6.964154454180971e-05,0.03978779840848806,1.0,0.07653061217129581
6.966200453462079e-05,0.03979307600477517,1.0,0.07654037497422657
6.968119851080701e-05,0.03979835500132661,1.0,0.07655014026830378
6.969841342652217e-05,0.03980363539869975,1.0,0.07655990805448105
6.970007962081581e-05,0.03980891719745223,1.0,0.07656967833371245
6.970100366743281e-05,0.039814200398142006,1.0,0.07657945110695262
6.970618414925411e-05,0.039819485001327315,1.0,0.07658922637515658
6.97299255989492e-05,0.039824771007566706,1.0,0.07659900413927992
6.973245035624132e-05,0.03983005841741901,1.0,0.07660878440027868
6.974741700105369e-05,0.039835347231443365,1.0,0.07661856715910936
6.974807911319658e-05,0.0398406374501992,1.0,0.07662835241672905
6.975413270993158e-05,0.03984592907424625,1.0,0.0766381401740952
6.977023440413177e-05,0.039851222104144525,1.0,0.07664793043216586
6.979505269555375e-05,0.03985651654045436,1.0,0.0766577231918995
6.980862963246182e-05,0.03986181238373638,1.0,0.07666751845425507
6.981961632845923e-05,0.03986710963455149,1.0,0.07667731622019208
6.983646744629368e-05,0.03987240829346093,1.0,0.07668711649067052
6.98735675541684e-05,0.039877708361026186,1.0,0.07669691926665077
6.988702807575464e-05,0.03988300983780909,1.0,0.07670672454909383
6.993876013439149e-05,0.03988831272437176,1.0,0.07671653233896113
6.996011506998911e-05,0.0398936170212766,1.0,0.07672634263721456
6.996952288318425e-05,0.039898922729086315,1.0,0.07673615544481659
6.998766912147403e-05,0.03990422984836393,1.0,0.07674597076273008
7.002177881076932e-05,0.03990953837967274,1.0,0.07675578859191846
7.004956569289789e-05,0.03991484832357637,1.0,0.07676560893334566
7.006092346273363e-05,0.03992015968063872,1.0,0.07677543178797602
7.008464308455586e-05,0.039925472451424006,1.0,0.07678525715677445
7.010396075202152e-05,0.03993078663649674,1.0,0.07679508504070631
7.015746086835861e-05,0.039936102236421724,1.0,0.0768049154407375
7.017646566964686e-05,0.03994141925176408,1.0,0.07681474835783439
7.020551129244268e-05,0.03994673768308921,1.0,0.0768245837929638
7.024991646176204e-05,0.03995205753096284,1.0,0.07683442174709312
7.025407103355974e-05,0.03995737879595099,1.0,0.07684426222119022
7.028489199001342e-05,0.03996270147861995,1.0,0.0768541052162234
7.029012340353802e-05,0.03996802557953637,1.0,0.07686395073316156
7.031962013570592e-05,0.039973351099267154,1.0,0.076873798772974
7.03217665432021e-05,0.03997867803837953,1.0,0.07688364933663058
7.03226396581158e-05,0.03998400639744103,1.0,0.07689350242510164
7.034691952867433e-05,0.03998933617701946,1.0,0.07690335803935798
7.039376214379445e-05,0.03999466737768297,1.0,0.07691321618037096
7.042611832730472e-05,0.04,1.0,0.07692307684911241
7.043639925541356e-05,0.04000533404453927,1.0,0.07693294004655467
7.044506492093205e-05,0.04001066951186983,1.0,0.07694280577367053
7.044627272989601e-05,0.040016006402561026,1.0,0.07695267403143334
7.050084241200238e-05,0.040021344717182494,1.0,0.07696254482081692
7.05281418049708e-05,0.0400266844563042,1.0,0.0769724181427956
7.053433364490047e-05,0.040032025620496396,1.0,0.07698229399834419
7.058890332700685e-05,0.04003736821032964,1.0,0.07699217238843803
7.059900235617533e-05,0.0400427122263748,1.0,0.07700205331405295
7.061603537295014e-05,0.040048057669203045,1.0,0.07701193677616526
7.064762030495331e-05,0.04005340453938585,1.0,0.0770218227757518
7.065011595841497e-05,0.04005875283749499,1.0,0.0770317113137899
7.065503450576216e-05,0.04006410256410257,1.0,0.07704160239125737
7.067585829645395e-05,0.040069453719780955,1.0,0.07705149600913258
7.068428385537118e-05,0.04007480630510286,1.0,0.07706139216839435
7.068589911796153e-05,0.04008016032064128,1.0,0.077071290870022
7.068866398185492e-05,0.04008551576696953,1.0,0.07708119211499541
7.071023719618097e-05,0.040090872644661234,1.0,0.07709109590429492
7.072426524246112e-05,0.040096230954290296,1.0,0.07710100223890134
7.07357976352796e-05,0.04010159069643096,1.0,0.07711091111979607
7.075097528286278e-05,0.040106951871657755,1.0,0.07712082254796096
7.07935614627786e-05,0.04011231448054553,1.0,0.07713073652437835
7.081314834067598e-05,0.04011767852366943,1.0,0.07714065305003114
7.081678631948307e-05,0.04012304400160492,1.0,0.07715057212590268
7.081881631165743e-05,0.04012841091492777,1.0,0.07716049375297686
7.083617674652487e-05,0.04013377926421405,1.0,0.07717041793223808
7.083786476869136e-05,0.04013914905004014,1.0,0.0771803446646712
7.085150718921795e-05,0.04014452027298274,1.0,0.07719027395126168
7.088841084623709e-05,0.04014989293361884,1.0,0.07720020579299537
7.090585131663829e-05,0.04015526703252577,1.0,0.0772101401908587
7.09177547832951e-05,0.040160642570281124,1.0,0.0772200771458386
7.093269960023463e-05,0.04016601954746284,1.0,0.0772300166589225
7.093486055964604e-05,0.04017139796464917,1.0,0.07723995873109835
7.096335320966318e-05,0.040176777822418644,1.0,0.07724990336335456
7.096849731169641e-05,0.04018215912135012,1.0,0.07725985055668014
7.097620982676744e-05,0.04018754186202277,1.0,0.07726980031206451
7.09767482476309e-05,0.04019292604501608,1.0,0.07727975263049768
7.10201493347995e-05,0.04019831167090982,1.0,0.07728970751297008
7.102563540684059e-05,0.04020369874028411,1.0,0.0772996649604728
7.102746167220175e-05,0.04020908725371934,1.0,0.07730962497399728
7.102766539901495e-05,0.040214477211796246,1.0,0.07731958755453554
7.105361146386713e-05,0.040219868615095855,1.0,0.07732955270308013
7.107068813638762e-05,0.04022526146419952,1.0,0.0773395204206241
7.109821308404207e-05,0.040230655759688885,1.0,0.07734949070816098
7.11081811459735e-05,0.040236051502145924,1.0,0.07735946356668487
7.111312879715115e-05,0.04024144869215292,1.0,0.0773694389971903
7.113361061783507e-05,0.04024684733029246,1.0,0.07737941700067241
7.115709013305604e-05,0.04025224741714746,1.0,0.07738939757812677
7.11574248271063e-05,0.040257648953301126,1.0,0.0773993807305495
7.11616303306073e-05,0.040263051939337005,1.0,0.07740936645893727
7.116929918993264e-05,0.040268456375838924,1.0,0.0774193547642872
7.118673966033384e-05,0.04027386226339106,1.0,0.07742934564759694
7.120100053725764e-05,0.040279269602577876,1.0,0.07743933910986472
7.122748502297327e-05,0.040284678393984155,1.0,0.07744933515208917
7.124488183762878e-05,0.040290088638195005,1.0,0.07745933377526953
7.128313882276416e-05,0.040295500335795834,1.0,0.07746933498040551
7.130706944735721e-05,0.04030091348737238,1.0,0.07747933876849739
7.130741141736507e-05,0.04030632809351068,1.0,0.07748934514054587
7.131590973585844e-05,0.040311744154797095,1.0,0.07749935409755228
7.13214831193909e-05,0.040317161671818307,1.0,0.07750936564051839
7.135604391805828e-05,0.04032258064516129,1.0,0.07751937977044648
7.135863415896893e-05,0.040328001075413365,1.0,0.07752939648833942
7.142732647480443e-05,0.04033342296316214,1.0,0.07753941579520053
7.144428673200309e-05,0.04033884630899556,1.0,0.07754943769203371
7.146807183744386e-05,0.04034427111350188,1.0,0.0775594621798433
7.147550059016794e-05,0.04034969737726967,1.0,0.07756948925963424
7.157200161600485e-05,0.04035512510088781,1.0,0.07757951893241193
7.164397538872436e-05,0.04036055428494551,1.0,0.07758955119918232
7.167343574110419e-05,0.040365984930032295,1.0,0.07759958606095188
7.167760486481711e-05,0.04037141703673799,1.0,0.07760962351872756
7.170638127718121e-05,0.040376850605652756,1.0,0.07761966357351692
7.170980097725987e-05,0.04038228563736707,1.0,0.07762970622632796
7.172963523771614e-05,0.04038772213247173,1.0,0.07763975147816923
7.174071652116254e-05,0.04039316009155783,1.0,0.0776497993300498
7.177192310336977e-05,0.04039859951521681,1.0,0.07765984978297928
7.180539250839502e-05,0.04040404040404041,1.0,0.07766990283796776
7.183984416769817e-05,0.04040948275862069,1.0,0.07767995849602588
7.191291661001742e-05,0.040414926579550044,1.0,0.07769001675816481
7.192175689851865e-05,0.04042037186742118,1.0,0.07770007762539627
7.195852958830073e-05,0.04042581862282711,1.0,0.07771014109873242
7.201035623438656e-05,0.04043126684636118,1.0,0.07772020717918601
7.201138942036778e-05,0.040436716538617065,1.0,0.07773027586777032
7.201770495157689e-05,0.04044216770018873,1.0,0.0777403471654991
7.202100096037611e-05,0.040447620331670486,1.0,0.0777504210733867
7.202416600193828e-05,0.040453074433656956,1.0,0.07776049759244792
7.203700806712732e-05,0.04045853000674309,1.0,0.07777057672369815
7.20877869753167e-05,0.040463987051524146,1.0,0.07778065846815324
7.209287286968902e-05,0.04046944556859571,1.0,0.07779074282682967
7.209370232885703e-05,0.040474905558553695,1.0,0.07780082980074432
7.209796604001895e-05,0.04048036702199433,1.0,0.0778109193909147
7.209947216324508e-05,0.04048582995951417,1.0,0.07782101159835879
7.210449257399887e-05,0.04049129437171008,1.0,0.07783110642409512
7.212210039142519e-05,0.04049676025917927,1.0,0.07784120386914276
7.212265336420387e-05,0.04050222762251924,1.0,0.07785130393452125
7.213950448203832e-05,0.040507696462327845,1.0,0.07786140662125077
7.21406759112142e-05,0.04051316677920324,1.0,0.07787151193035191
7.21523683751002e-05,0.04051863857374392,1.0,0.07788161986284585
7.217246457003057e-05,0.040524111846548694,1.0,0.07789173041975431
7.218416430987418e-05,0.0405295865982167,1.0,0.07790184360209952
7.219524559332058e-05,0.040535062829347386,1.0,0.07791195941090423
7.219662074930966e-05,0.04054054054054054,1.0,0.07792207784719177
7.222230487968773e-05,0.04054601973239627,1.0,0.07793219891198591
7.224262662930414e-05,0.040551500405515,1.0,0.07794232260631107
7.224958972074091e-05,0.0405569825604975,1.0,0.07795244893119212
7.226150773931295e-05,0.04056246619794483,1.0,0.07796257788765446
7.226695015560836e-05,0.04056795131845842,1.0,0.07797270947672406
7.22916956874542e-05,0.040573437922639975,1.0,0.07798284369942746
7.22993427189067e-05,0.04057892601109157,1.0,0.0779929805567916
7.235659722937271e-05,0.040584415584415584,1.0,0.07800312004984411
7.23603880032897e-05,0.04058990664321472,1.0,0.07801326217961305
7.238254329422489e-05,0.04059539918809202,1.0,0.07802340694712705
7.24025594536215e-05,0.04060089321965083,1.0,0.07803355435341526
7.240456034196541e-05,0.040606388738494856,1.0,0.07804370439950742
7.240746344905347e-05,0.0406118857452281,1.0,0.07805385708643374
7.243121945066378e-05,0.04061738424045491,1.0,0.07806401241522497
7.243349682539701e-05,0.040622884224779957,1.0,0.07807417038691244
7.243439904414117e-05,0.040628385698808236,1.0,0.07808433100252801
7.243722939165309e-05,0.04063388866314506,1.0,0.07809449426310404
7.245035521918908e-05,0.0406393931183961,1.0,0.07810466016967343
7.24518031347543e-05,0.04064489906516732,1.0,0.07811482872326968
7.245187589433044e-05,0.04065040650406504,1.0,0.07812499992492676
7.247336907312274e-05,0.0406559154356959,1.0,0.0781351737756792
7.24896090105176e-05,0.040661425860666844,1.0,0.07814535027656207
7.25396748748608e-05,0.040666937779585195,1.0,0.078155529428611
7.255724631249905e-05,0.04067245119305857,1.0,0.07816571123286213
7.257427205331624e-05,0.04067796610169491,1.0,0.07817589569035213
7.25852805771865e-05,0.04068348250610252,1.0,0.07818608280211829
7.258548430399969e-05,0.040689000406890004,1.0,0.07819627256919834
7.265432213898748e-05,0.040694519804666304,1.0,0.07820646499263059
7.268918125191703e-05,0.0407000407000407,1.0,0.07821666007345392
7.27212755009532e-05,0.0407055630936228,1.0,0.07822685781270769
7.272668153746054e-05,0.04071108698602253,1.0,0.07823705821143188
7.275657844729722e-05,0.04071661237785016,1.0,0.07824726127066693
7.277364784386009e-05,0.0407221392697163,1.0,0.07825746699145392
7.27852457202971e-05,0.040727667662231876,1.0,0.07826767537483437
7.280794670805335e-05,0.04073319755600815,1.0,0.0782778864218504
7.281912257894874e-05,0.04073872895165671,1.0,0.07828810013354466
7.285176980076358e-05,0.040744261849789486,1.0,0.07829831651096038
7.288943015737459e-05,0.040749796251018745,1.0,0.07830853555514128
7.290326902875677e-05,0.04075533215595707,1.0,0.07831875726713165
7.292155351024121e-05,0.04076086956521739,1.0,0.07832898164797633
7.29969033272937e-05,0.040766408479412965,1.0,0.07833920869872069
7.300768629647791e-05,0.04077194889915738,1.0,0.07834943842041066
7.301179721252993e-05,0.040777490825064565,1.0,0.0783596708140927
7.307406485779211e-05,0.040783034257748776,1.0,0.07836990588081386
7.308062049560249e-05,0.04078857919782461,1.0,0.07838014362162168
7.308270869543776e-05,0.04079412564590699,1.0,0.07839038403756428
7.311191438930109e-05,0.04079967360261118,1.0,0.07840062712969033
7.31416221242398e-05,0.040805223068552776,1.0,0.07841087289904904
7.314169488381594e-05,0.04081077404434771,1.0,0.07842112134669015
7.31505497242324e-05,0.04081632653061224,1.0,0.07843137247366395
7.316192204598337e-05,0.04082188052796299,1.0,0.07844162628102137
7.3169321694877e-05,0.04082743603701688,1.0,0.07845188276981374
7.320288568735123e-05,0.04083299305839118,1.0,0.07846214194109305
7.321042357943952e-05,0.04083855159270351,1.0,0.0784724037959118
7.323807949433103e-05,0.04084411164057182,1.0,0.07848266833532307
7.324080070247874e-05,0.04084967320261438,1.0,0.07849293556038041
7.32546322979033e-05,0.040855236279449814,1.0,0.07850320547213802
7.329292566282675e-05,0.040860800871697085,1.0,0.07851347807165061
7.330816151807085e-05,0.04086636697997548,1.0,0.07852375335997343
7.33313790988177e-05,0.04087193460490463,1.0,0.07853403133816232
7.335130794672295e-05,0.04087750374710451,1.0,0.07854431200727363
7.335452391998842e-05,0.04088307440719542,1.0,0.07855459536836427
7.336634735111147e-05,0.04088864658579801,1.0,0.07856488142249174
7.337810529861599e-05,0.04089422028353326,1.0,0.07857517017071405
7.344404730247334e-05,0.0408997955010225,1.0,0.0785854616140898
7.348461076617241e-05,0.04090537223888737,1.0,0.0785957557536781
7.34922505216673e-05,0.0409109504977499,1.0,0.07860605259053868
7.349638326559216e-05,0.04091653027823241,1.0,0.07861635212573177
7.351783278863877e-05,0.04092211158095758,1.0,0.07862665436031818
7.357674621744081e-05,0.040927694406548434,1.0,0.07863695929535926
7.362046744674444e-05,0.04093327875562833,1.0,0.07864726693191693
7.362966425716877e-05,0.04093886462882096,1.0,0.07865757727105364
7.363718032138422e-05,0.04094445202675037,1.0,0.07866789031383248
7.364174234680831e-05,0.04095004095004095,1.0,0.078678206061317
7.364623888861388e-05,0.040955631399317405,1.0,0.07868852451457135
7.36519941710867e-05,0.0409612233752048,1.0,0.07869884567466022
7.36662550480105e-05,0.04096681687832855,1.0,0.07870916954264891
7.367989019257948e-05,0.040972411909314395,1.0,0.07871949611960323
7.372796244453639e-05,0.040978008468788414,1.0,0.07872982540658953
7.374174310825765e-05,0.040983606557377046,1.0,0.0787401574046748
7.37854206818156e-05,0.04098920617570707,1.0,0.07875049211492652
7.379041926469654e-05,0.04099480732440557,1.0,0.07876082953841274
7.37958398531191e-05,0.04100041000410004,1.0,0.0787711696762021
7.382709009107202e-05,0.04100601421541826,1.0,0.07878151252936376
7.383152842521667e-05,0.04101161995898838,1.0,0.07879185809896751
7.385110075119883e-05,0.04101722723543889,1.0,0.07880220638608361
7.387744699371979e-05,0.04102283604539861,1.0,0.07881255739178297
7.392191764665768e-05,0.041028446389496716,1.0,0.07882291111713699
7.399166497634724e-05,0.04103405826836274,1.0,0.0788332675632177
7.405265205306932e-05,0.04103967168262654,1.0,0.07884362673109764
7.40636678528972e-05,0.04104528663291832,1.0,0.07885398862184995
7.4071365816053e-05,0.041050903119868636,1.0,0.07886435323654827
7.40869072615169e-05,0.04105652114410839,1.0,0.07887472057626692
7.409488898701966e-05,0.04106214070626882,1.0,0.07888509064208066
7.41204057703726e-05,0.04106776180698152,1.0,0.0788954634350649
7.412605918943882e-05,0.04107338444687842,1.0,0.07890583895629559
7.415730942739174e-05,0.04107900862659181,1.0,0.07891621720684926
7.422189810313284e-05,0.041084634346754315,1.0,0.07892659818780294
7.422954513458535e-05,0.041090261607998904,1.0,0.07893698190023432
7.424037175951526e-05,0.0410958904109589,1.0,0.0789473683452216
7.424150680890307e-05,0.04110152075626798,1.0,0.07895775752384357
7.425028888974339e-05,0.041107152644560156,1.0,0.07896814943717959
7.425488729495555e-05,0.04111278607646978,1.0,0.07897854408630953
7.426876982208341e-05,0.04111842105263158,1.0,0.07898894147231393
7.429639663314447e-05,0.0411240575736806,1.0,0.07899934159627382
7.432736310875043e-05,0.04112969564025226,1.0,0.07900974445927085
7.434182771248743e-05,0.04113533525298231,1.0,0.07902015006238719
7.434274448314682e-05,0.04114097641250686,1.0,0.07903055840670563
7.435352017637342e-05,0.04114661911946235,1.0,0.07904096949330948
7.436869782395661e-05,0.0411522633744856,1.0,0.07905138332328265
7.43964992580004e-05,0.04115790917821375,1.0,0.07906179989770964
7.440054469043389e-05,0.041163556531284305,1.0,0.0790722192176755
7.440409535774961e-05,0.04116920543433512,1.0,0.07908264128426581
7.443787762895226e-05,0.04117485588800439,1.0,0.07909306609856681
7.446563540725037e-05,0.04118050789293068,1.0,0.07910349366166526
7.446946983691305e-05,0.04118616144975288,1.0,0.07911392397464849
7.447614189004526e-05,0.04119181655911026,1.0,0.0791243570386044
7.45076104067266e-05,0.041197473221642404,1.0,0.07913479285462152
7.450918201357126e-05,0.04120313143798929,1.0,0.07914523142378889
7.458801701432094e-05,0.04120879120879121,1.0,0.07915567274719612
7.458808977389708e-05,0.041214452534688834,1.0,0.07916611682593347
7.459086191374809e-05,0.041220115416323165,1.0,0.0791765636610917
7.459484913852066e-05,0.04122577985433558,1.0,0.07918701325376218
7.460658525815234e-05,0.04123144584936778,1.0,0.07919746560503683
7.464515510946512e-05,0.041237113402061855,1.0,0.07920792071600823
7.468388503184542e-05,0.04124278251306021,1.0,0.07921837858776941
7.470916898455471e-05,0.041248453183005636,1.0,0.07922883922141404
7.471387652913108e-05,0.041254125412541254,1.0,0.07923930261803643
7.471501885447651e-05,0.04125979920231055,1.0,0.07924976877873134
7.473311416106299e-05,0.04126547455295736,1.0,0.0792602377045942
7.474259473383427e-05,0.041271151465125874,1.0,0.07927070939672098
7.474836456822231e-05,0.04127682993946065,1.0,0.07928118385620829
7.475164602510631e-05,0.041282509976606575,1.0,0.07929166108415323
7.476205064449459e-05,0.04128819157720892,1.0,0.07930214108165352
7.478259067283943e-05,0.04129387474191328,1.0,0.07931262384980749
7.478844054276124e-05,0.04129955947136564,1.0,0.07932310938971403
7.479193300241604e-05,0.041305245766212306,1.0,0.07933359770247257
7.481875218218192e-05,0.04131093362709997,1.0,0.07934408878918317
7.48349484638311e-05,0.041316623054675664,1.0,0.07935458265094647
7.487735274480656e-05,0.04132231404958678,1.0,0.07936507928886369
7.48807069612667e-05,0.04132800661248106,1.0,0.0793755787040366
7.488163828384131e-05,0.041333700744006614,1.0,0.07938608089756757
7.491227734135464e-05,0.0413393964448119,1.0,0.0793965858705596
7.49318569432944e-05,0.041345093715545754,1.0,0.07940709362411622
7.49750979593955e-05,0.04135079255685734,1.0,0.07941760415934154
7.497853221138939e-05,0.0413564929693962,1.0,0.07942811747734027
7.498596096411347e-05,0.041362194953812215,1.0,0.07943863357921774
7.500727224396542e-05,0.04136789851075565,1.0,0.0794491524660798
7.50164981582202e-05,0.04137360364087712,1.0,0.07945967413903295
7.503796950913966e-05,0.041379310344827586,1.0,0.07947019859918424
7.505191751988605e-05,0.04138501862325838,1.0,0.0794807258476413
7.507533155148849e-05,0.041390728476821195,1.0,0.07949125588551238
7.509029092034325e-05,0.04139643990616807,1.0,0.07950178871390624
7.51026818761602e-05,0.04140215291195142,1.0,0.07951232433393236
7.511972944485024e-05,0.041407867494824016,1.0,0.07952286274670071
7.512352749472484e-05,0.041413583655438985,1.0,0.07953340395332184
7.513620948884636e-05,0.04141930139444981,1.0,0.07954394795490695
7.514466415159404e-05,0.041425020712510356,1.0,0.07955449475256779
7.516322511946782e-05,0.041430741610274824,1.0,0.07956504434741672
7.519562495872378e-05,0.04143646408839779,1.0,0.07957559674056666
7.522101805079728e-05,0.04144218814753419,1.0,0.07958615193313116
7.523607928305864e-05,0.04144791378833932,1.0,0.07959670992622433
7.52378036850132e-05,0.04145364101146884,1.0,0.07960727072096088
7.52847408875823e-05,0.04145936981757877,1.0,0.07961783431845612
7.529593858635053e-05,0.0414651002073255,1.0,0.07962840071982595
7.533702591899782e-05,0.041470832181365776,1.0,0.07963896992618685
7.534305768785998e-05,0.0414765657403567,1.0,0.0796495419386559
7.537999772466719e-05,0.041482300884955754,1.0,0.07966011675835076
7.538833597209305e-05,0.041488037615820775,1.0,0.07967069438638974
7.542026287410408e-05,0.04149377593360996,1.0,0.07968127482389167
7.543788524344563e-05,0.04149951583898188,1.0,0.07969185807197603
7.544284744653851e-05,0.04150525733259546,1.0,0.07970244413176285
7.544867548858747e-05,0.04151100041511,1.0,0.07971303300437277
7.546026608906686e-05,0.04151674508718516,1.0,0.07972362469092706
7.546256529167295e-05,0.04152249134948097,1.0,0.07973421919254753
7.546371489297599e-05,0.04152823920265781,1.0,0.07974481651035664
7.548501889687032e-05,0.04153398864737644,1.0,0.07975541664547742
7.551497401436791e-05,0.04153973968429798,1.0,0.07976601959903347
7.552483293693513e-05,0.04154549231408392,1.0,0.07977662537214904
7.557274511782452e-05,0.04155124653739612,1.0,0.07978723396594894
7.560013909824193e-05,0.0415570023548968,1.0,0.07979784538155862
7.560619269497693e-05,0.04156275976724855,1.0,0.07980845962010409
7.561109669040889e-05,0.04156851877511431,1.0,0.07981907668271195
7.563965482404456e-05,0.041574279379157426,1.0,0.07982969657050944
7.565797568531707e-05,0.04158004158004158,1.0,0.07984031928462436
7.568828004878014e-05,0.04158580537843083,1.0,0.07985094482618516
7.570048182969913e-05,0.0415915707749896,1.0,0.07986157319632083
7.570474554086104e-05,0.04159733777038269,1.0,0.07987220439616102
7.57057496230118e-05,0.041603106365275276,1.0,0.07988283842683595
7.573701441287994e-05,0.04160887656033287,1.0,0.07989347528947643
7.574207847937942e-05,0.04161464835622139,1.0,0.0799041149852139
7.574402843602002e-05,0.041620421753607105,1.0,0.07991475751518039
7.577725773444399e-05,0.04162619675315665,1.0,0.07992540288050853
7.578029180876911e-05,0.041631973355537054,1.0,0.07993605108233158
7.583913975395262e-05,0.041637751561415685,1.0,0.07994670212178334
7.584442209918052e-05,0.0416435313714603,1.0,0.07995735599999829
7.587140135001391e-05,0.04164931278633902,1.0,0.07996801271811146
7.598689262522385e-05,0.04165509580672035,1.0,0.07997867227725854
7.599160016980022e-05,0.04166088043327316,1.0,0.07998933467857576
7.59926115279086e-05,0.041666666666666664,1.0,0.07999999992319998
7.600036769872531e-05,0.0416724545075705,1.0,0.08001066801226873
7.602138794027269e-05,0.04167824395665463,1.0,0.08002133894692004
7.602682308061048e-05,0.041684035014589414,1.0,0.08003201272829259
7.607316365465522e-05,0.04168982768204558,1.0,0.0800426893575257
7.610327156726271e-05,0.04169562195969423,1.0,0.0800533688357593
7.613151683472097e-05,0.041701417848206836,1.0,0.08006405116413386
7.616651419084519e-05,0.04170721534825525,1.0,0.08007473634379053
7.61729825171642e-05,0.04171301446051168,1.0,0.080085424375871
7.620501855853945e-05,0.041718815185648725,1.0,0.08009611526151766
7.623714191140607e-05,0.04172461752433936,1.0,0.08010680900187343
7.627030572621152e-05,0.04173042147725692,1.0,0.08011750559808188
7.632217602804303e-05,0.041736227045075125,1.0,0.08012820505128718
7.633695349795744e-05,0.04174203422846807,1.0,0.08013890736263413
7.63403731980361e-05,0.041747843028110215,1.0,0.08014961253326808
7.63606876716949e-05,0.04175365344467641,1.0,0.08016032056433507
7.637692760908976e-05,0.04175946547884187,1.0,0.08017103145698173
7.637765520485118e-05,0.041765279131282196,1.0,0.08018174521235527
7.639032992301509e-05,0.04177109440267335,1.0,0.08019246183160353
7.639244722668082e-05,0.04177691129369169,1.0,0.080203181315875
7.644366996828467e-05,0.04178272980501393,1.0,0.08021390366631873
7.645416917512193e-05,0.041788549937317176,1.0,0.08022462888408442
7.64559954404831e-05,0.041794371691278906,1.0,0.08023535697032234
7.650128827663139e-05,0.041800195067576984,1.0,0.08024608792618347
7.651179475942627e-05,0.04180602006688963,1.0,0.08025682175281929
7.655134686501697e-05,0.041811846689895474,1.0,0.08026755845138196
7.661370909772813e-05,0.04181767493727349,1.0,0.08027829802302429
7.661912241019309e-05,0.04182350480970305,1.0,0.08028904046889959
7.665799785172567e-05,0.04182933630786392,1.0,0.08029978579016192
7.667846512049437e-05,0.0418351694324362,1.0,0.08031053398796589
7.673303480260074e-05,0.04184100418410042,1.0,0.08032128506346671
7.677249232074246e-05,0.041846840563537456,1.0,0.08033203901782027
7.677373650949448e-05,0.04185267857142857,1.0,0.08034279585218301
7.678464316995814e-05,0.041858518208455424,1.0,0.08035355556771208
7.679789268877357e-05,0.041864359475300025,1.0,0.08036431816556512
7.681364513700828e-05,0.0418702023726448,1.0,0.08037508364690053
7.681980059714988e-05,0.04187604690117253,1.0,0.08038585201287725
7.685936725465581e-05,0.04188189306156638,1.0,0.08039662326465483
7.688919868087396e-05,0.041887740854509914,1.0,0.08040739740339348
7.688964251428843e-05,0.04189359028068706,1.0,0.08041817443025405
7.694846135564148e-05,0.04189944134078212,1.0,0.08042895434639794
7.698201079620048e-05,0.041905294035479816,1.0,0.08043973715298725
7.700865535298362e-05,0.041911148365465216,1.0,0.08045052285118465
7.701607682975009e-05,0.04191700433142378,1.0,0.08046131144215345
7.702261063968763e-05,0.041922861934041364,1.0,0.08047210292705763
7.703069422859699e-05,0.041928721174004195,1.0,0.08048289730706168
7.703341543674469e-05,0.04193458205199888,1.0,0.08049369458333083
7.708440534770489e-05,0.04194044456871243,1.0,0.0805044947570309
7.71024206187576e-05,0.04194630872483222,1.0,0.08051529782932831
7.710947829764336e-05,0.04195804195804196,1.0,0.08053691267438404
7.714235835010186e-05,0.0419639110365086,1.0,0.08054772444947834
7.714919775025919e-05,0.041969781757134866,1.0,0.08055853912784204
7.718061533523723e-05,0.041975654120610044,1.0,0.08056935671064466
7.719408313278109e-05,0.041981528127623846,1.0,0.0805801771990564
7.722684676991776e-05,0.04198740377886634,1.0,0.08059100059424812
7.724614988546818e-05,0.041993281075028,1.0,0.08060182689739125
